Image,L_Width,L_Height,R_Width,R_Height
cars_train_04616.jpg,0.049342105263157895,0.3621700879765396,0.9473684210526316,0.9413489736070382
cars_test_04821.jpg,0.17833333333333334,0.01990049751243781,0.9583333333333334,1.0
cars_test_06611.jpg,0.00078125,0.021101992966002344,0.35078125,0.8534583821805393
cars_train_08095.jpg,0.3828571428571429,0.4614065180102916,0.9157142857142856,0.7787307032590052
cars_train_04737.jpg,0.1657142857142857,0.22285714285714286,0.958095238095238,0.9628571428571427
cars_train_07349.jpg,0.11923076923076925,0.13522012578616352,0.8942307692307693,0.9308176100628932
cars_train_02754.jpg,0.0609375,0.24375,0.9328125,0.86875
cars_train_03384.jpg,0.06882591093117409,0.2818181818181818,0.9433198380566802,0.7
cars_train_03005.jpg,0.019305019305019305,0.4020618556701031,0.9922779922779924,0.8711340206185567
cars_train_01381.jpg,0.06,0.11217948717948717,0.9127272727272728,0.8814102564102564
cars_train_06686.jpg,0.034375,0.2864583333333333,0.96640625,0.89375
cars_test_03143.jpg,0.30875,0.4052532833020638,0.93625,0.8949343339587242
cars_test_01723.jpg,0.072265625,0.2243401759530792,0.939453125,0.8797653958944281
cars_test_01781.jpg,0.02266666666666667,0.10099999999999999,0.9740000000000001,0.9790000000000001
cars_test_04889.jpg,0.11333333333333333,0.13,0.895,0.7425
cars_train_03032.jpg,0.06563706563706563,0.12371134020618554,0.9768339768339768,0.8969072164948454
cars_test_01003.jpg,0.15333333333333332,0.27,0.7366666666666667,0.85
cars_test_01494.jpg,0.03984375,0.38645833333333335,0.92734375,0.728125
cars_train_04572.jpg,0.005415162454873646,0.29397590361445786,0.9927797833935018,0.8024096385542169
cars_test_07598.jpg,0.13,0.3315508021390374,0.75,0.8609625668449198
cars_test_01584.jpg,0.1671875,0.27291666666666664,0.928125,0.73125
cars_train_07395.jpg,0.04247104247104247,0.06701030927835051,0.972972972972973,0.7680412371134021
cars_train_01137.jpg,0.076,0.1261101243339254,0.9466666666666668,0.8898756660746003
cars_test_02888.jpg,0.2866666666666667,0.20765027322404367,0.8133333333333334,0.7868852459016393
cars_test_05680.jpg,0.02,0.13406593406593406,0.99625,0.9296703296703296
cars_test_04413.jpg,0.1734375,0.4645833333333334,0.8828125,0.9520833333333332
cars_train_02679.jpg,0.08,0.17,0.9,0.8733333333333333
cars_train_04052.jpg,0.012254901960784314,0.07720588235294118,0.9901960784313726,0.9227941176470588
cars_test_05542.jpg,0.1213389121338912,0.5230125523012552,0.6680613668061367,0.8828451882845189
cars_train_01681.jpg,0.05390625,0.33176470588235296,0.93515625,0.923529411764706
auto_ebf581606026c0344f09ff6022173f40.jpg,0.05333333333333334,0.21333333333333326,0.9558333333333332,0.85
cars_train_02536.jpg,0.14375,0.175,0.88125,0.8375
cars_test_00817.jpg,0.039170506912442386,0.16257668711656442,0.9654377880184332,0.8128834355828221
cars_test_00835.jpg,0.08108108108108109,0.21649484536082475,0.8764478764478765,0.8195876288659794
cars_train_02104.jpg,0.0390625,0.4479166666666667,0.9765625,0.85625
cars_train_01677.jpg,0.0575,0.19333333333333333,0.8775,0.8266666666666667
cars_test_03662.jpg,0.0033333333333333327,0.2,0.9966666666666668,0.8133333333333334
cars_train_05825.jpg,0.015,0.058510638297872335,0.685,0.8297872340425532
cars_train_00094.jpg,0.024173027989821884,0.12219959266802445,0.9961832061068704,0.8961303462321792
cars_train_01557.jpg,0.0265625,0.15208333333333332,0.9859375,0.8979166666666667
auto_872c8775f962e0740494a0684aff9878.jpg,0.215,0.23,0.7983333333333333,0.6955555555555556
cars_test_04904.jpg,0.08,0.24423963133640555,0.8666666666666667,0.8110599078341014
cars_test_07163.jpg,0.04198473282442748,0.20528455284552846,0.9427480916030534,0.8800813008130082
cars_test_04469.jpg,0.24180327868852455,0.36890243902439024,0.735655737704918,0.8765243902439024
cars_test_01720.jpg,0.08695652173913042,0.1366120218579235,0.8623188405797102,0.8743169398907104
cars_test_07912.jpg,0.02413793103448276,0.2455621301775148,0.9793103448275862,0.9733727810650888
cars_train_02943.jpg,0.037151702786377715,0.17676767676767674,0.9303405572755418,0.8712121212121212
cars_test_06763.jpg,0.0041666666666666675,0.3611111111111111,0.91875,0.9666666666666668
cars_train_00397.jpg,0.1,0.1288888888888889,0.94,0.7288888888888889
cars_test_07595.jpg,0.10647181628392484,0.10555555555555557,0.9498956158663884,0.9777777777777776
cars_train_02454.jpg,0.078125,0.34791666666666665,0.9453125,0.8166666666666667
cars_test_01972.jpg,0.12333333333333335,0.21,0.885,0.725
cars_test_01133.jpg,0.05,0.28444444444444444,0.9466666666666668,0.8977777777777778
cars_train_00788.jpg,0.09375,0.4375,0.91875,0.9708333333333332
cars_train_06040.jpg,0.2216358839050132,0.2626865671641791,0.7691292875989446,0.7522388059701492
cars_train_02138.jpg,0.01953125,0.3541666666666667,0.958984375,0.82421875
cars_train_04038.jpg,0.016,0.38208955223880603,0.992,0.8537313432835821
cars_train_07820.jpg,0.07734375,0.31354166666666666,0.91171875,0.7083333333333334
cars_train_00554.jpg,0.128125,0.15833333333333333,0.934375,0.7916666666666666
drom_333129932.jpg,0.095,0.15555555555555556,0.955,0.9422222222222222
cars_train_02771.jpg,0.24,0.32432432432432434,0.7859999999999999,0.6096096096096096
cars_train_04378.jpg,0.10666666666666667,0.15565031982942432,0.9413333333333334,0.9339019189765458
cars_test_06051.jpg,0.03125,0.11666666666666667,1.0,0.95
cars_test_03299.jpg,0.009510869565217392,0.011965811965811968,0.9891304347826086,0.9948717948717948
cars_train_02214.jpg,0.042207792207792215,0.08588957055214724,0.9772727272727272,0.950920245398773
cars_train_04101.jpg,0.0517578125,0.2890625,0.9501953125,0.9361979166666666
cars_test_06752.jpg,0.10208333333333333,0.37222222222222223,0.86875,0.9277777777777778
cars_train_04338.jpg,0.06875,0.18611111111111112,0.8416666666666667,0.7861111111111111
cars_test_02537.jpg,0.2573770491803279,0.002325581395348837,0.7459016393442623,0.9790697674418604
cars_train_07335.jpg,0.04,0.2404371584699453,0.96,0.9016393442622952
cars_train_04620.jpg,0.0576923076923077,0.4692307692307692,0.9673076923076924,0.9820512820512819
cars_test_05552.jpg,0.09923664122137403,0.17616580310880828,0.7366412213740458,0.8601036269430051
cars_test_06151.jpg,0.03409090909090909,0.1111111111111111,0.9393939393939394,0.8737373737373737
cars_train_03803.jpg,0.02316602316602316,0.31443298969072164,0.9768339768339768,0.711340206185567
cars_train_05654.jpg,0.06484375,0.39364035087719296,0.94453125,0.9440789473684209
cars_test_02560.jpg,0.017578125,0.17838541666666666,0.96484375,0.8932291666666666
cars_test_03516.jpg,0.0126953125,0.11328125,0.958984375,0.9114583333333334
cars_test_00924.jpg,0.021739130434782608,0.2463768115942029,0.9565217391304348,0.8115942028985508
cars_test_05298.jpg,0.14930555555555555,0.25142857142857145,0.8194444444444444,0.8914285714285715
cars_train_03880.jpg,0.05645161290322581,0.030470914127423827,0.9290322580645162,0.7396121883656509
cars_train_01148.jpg,0.052459016393442616,0.3096590909090909,0.9426229508196722,0.7585227272727273
cars_train_05755.jpg,0.09466666666666666,0.18976545842217485,0.9173333333333332,0.9019189765458422
cars_test_04648.jpg,0.14814814814814814,0.18461538461538465,0.8099838969404187,0.913846153846154
cars_test_05659.jpg,0.078125,0.0875,0.9296875,0.88125
cars_train_05522.jpg,0.0453125,0.04375,0.88125,0.88125
cars_train_08077.jpg,0.07470288624787776,0.26392961876832843,0.933786078098472,0.8739002932551322
cars_test_06395.jpg,0.1971252566735113,0.33489461358313816,0.9507186858316222,0.9484777517564404
cars_test_00800.jpg,0.0166015625,0.4322916666666667,0.990234375,0.97265625
cars_test_01326.jpg,0.0308641975308642,0.1111111111111111,0.964506172839506,0.7736625514403292
cars_test_06249.jpg,0.019305019305019305,0.30412371134020616,0.9922779922779924,0.8556701030927835
cars_test_03150.jpg,0.0390625,0.11041666666666666,0.9609375,0.8541666666666666
drom_348365303.jpg,0.20666666666666667,0.08666666666666667,0.7683333333333333,0.7088888888888889
cars_train_03201.jpg,0.2144,0.3894230769230769,0.8032,0.8509615384615384
cars_test_05840.jpg,0.197265625,0.23133235724743775,0.7998046875,0.746705710102489
cars_test_05288.jpg,0.11458333333333333,0.20555555555555555,0.9083333333333332,0.8694444444444445
cars_train_04082.jpg,0.02097902097902098,0.11068702290076336,0.9696969696969696,0.9732824427480916
cars_train_02004.jpg,0.07142857142857142,0.3698630136986301,0.9142857142857144,0.9703196347031964
cars_test_05342.jpg,0.03,0.32166666666666666,0.8525,0.7
cars_test_01518.jpg,0.0325,0.11923076923076925,0.95375,0.9692307692307692
cars_test_07623.jpg,0.315625,0.3265625,0.8395833333333333,0.921875
cars_test_02033.jpg,0.024,0.5933333333333334,0.9840000000000001,0.9733333333333334
cars_test_00807.jpg,0.26328125,0.6333333333333333,0.7078125,0.9364583333333332
cars_test_03252.jpg,0.2767857142857143,0.4971428571428572,0.9946428571428572,0.9657142857142856
cars_train_02687.jpg,0.03088803088803089,0.25773195876288657,0.9536679536679536,0.9123711340206184
cars_train_02453.jpg,0.05,0.16944444444444445,0.9375,0.85
cars_train_00231.jpg,0.1140625,0.2270833333333333,0.946875,0.7791666666666667
cars_train_04768.jpg,0.03125,0.13671875,0.96484375,0.8567708333333334
cars_test_07741.jpg,0.059375,0.1375,0.8578125,0.94375
cars_test_05874.jpg,0.08333333333333333,0.4888888888888889,0.9416666666666668,0.8944444444444445
cars_train_01941.jpg,0.05859375,0.4357638888888889,0.9340277777777778,0.8454861111111112
cars_train_00724.jpg,0.3333333333333333,0.14835164835164835,0.7933333333333333,0.6868131868131868
cars_train_04843.jpg,0.0734375,0.14375,0.9421875,0.94375
cars_train_05746.jpg,0.0419921875,0.37109375,0.9306640625,0.8138020833333334
cars_train_03705.jpg,0.0576,0.1987179487179487,0.7696,0.7350427350427351
cars_test_03519.jpg,0.07086614173228346,0.2706855791962175,0.9307086614173228,0.6560283687943262
cars_train_07140.jpg,0.20078125,0.5210772833723654,0.89453125,0.9461358313817332
cars_test_04583.jpg,0.06875,0.34352941176470586,0.9390625,0.9058823529411764
cars_test_04026.jpg,0.11631944444444445,0.26988636363636365,0.8940972222222222,0.8409090909090909
cars_test_04073.jpg,0.11875,0.12083333333333332,0.90625,0.9645833333333332
cars_train_06923.jpg,0.03404255319148936,0.2716981132075472,0.9617021276595744,0.8150943396226416
auto_265c053a2ed9eaa55d44dfea9cd9ab36.jpg,0.2833333333333333,0.2544444444444444,0.7583333333333333,0.7577777777777778
cars_test_03407.jpg,0.07419354838709677,0.14623655913978495,0.9241935483870968,0.8688172043010752
cars_test_04056.jpg,0.0556640625,0.34375,0.8125,0.9192708333333334
cars_test_03463.jpg,0.02490774907749077,0.2696148359486448,0.9806273062730628,0.905848787446505
cars_train_00335.jpg,0.0888030888030888,0.15979381443298968,0.9111969111969112,0.9072164948453608
cars_train_00288.jpg,0.2,0.2948717948717949,0.86,0.8846153846153846
cars_train_03498.jpg,0.0904109589041096,0.29927007299270075,0.8958904109589041,0.7299270072992701
cars_test_07385.jpg,0.025943396226415096,0.12222222222222222,0.9551886792452832,0.8694444444444445
cars_test_04430.jpg,0.0087890625,0.16666666666666666,0.9892578125,0.88671875
cars_train_02121.jpg,0.2234375,0.2375,0.853125,0.7791666666666667
cars_train_02334.jpg,0.0575,0.21875,0.9441666666666668,0.80375
cars_train_03616.jpg,0.075,0.19166666666666668,0.9359375,0.8166666666666667
cars_test_02311.jpg,0.021739130434782608,0.18840579710144928,1.0,0.7101449275362319
cars_test_03652.jpg,0.03125,0.04444444444444445,0.9854166666666668,0.9138888888888888
cars_test_06872.jpg,0.1357142857142857,0.314,0.8742857142857143,0.664
cars_train_05845.jpg,0.37333333333333335,0.5355555555555556,0.7966666666666666,0.9377777777777778
cars_test_01791.jpg,0.07444168734491315,0.021052631578947368,0.9454094292803972,1.0
cars_train_06216.jpg,0.05333333333333334,0.3718592964824121,0.9433333333333334,0.949748743718593
cars_train_05165.jpg,0.027164685908319185,0.23512747875354106,0.9575551782682512,0.9121813031161472
cars_train_07440.jpg,0.02511415525114155,0.1945288753799392,0.9680365296803652,0.7720364741641338
cars_test_02261.jpg,0.2679355783308931,0.14583333333333334,0.890190336749634,0.9010416666666666
cars_test_04159.jpg,0.1338709677419355,0.026570048309178744,0.8709677419354839,0.8333333333333334
cars_train_06950.jpg,0.0576171875,0.4266862170087977,0.9404296875,0.93841642228739
cars_train_00198.jpg,0.15166666666666667,0.2688888888888889,0.9566666666666668,0.7933333333333333
cars_test_04942.jpg,0.1494140625,0.15364583333333334,0.9267578125,0.9466145833333334
cars_test_03951.jpg,0.09726027397260274,0.1863636363636364,0.9232876712328768,0.9545454545454546
cars_test_06261.jpg,0.01375,0.2383333333333333,0.95125,0.8383333333333334
cars_train_01213.jpg,0.038,0.21561969439728354,0.642,0.6994906621392191
cars_train_00703.jpg,0.04375,0.3805555555555555,0.9833333333333332,0.9361111111111112
cars_test_04664.jpg,0.0734375,0.12708333333333333,0.9640625,0.9020833333333332
cars_test_07171.jpg,0.004444444444444445,0.20414201183431951,1.0,0.9142011834319528
avito_5258703408.jpg,0.078125,0.15,0.978125,0.8729166666666667
cars_train_05272.jpg,0.0458984375,0.21354166666666666,0.962890625,0.9192708333333334
cars_test_02881.jpg,0.027027027027027032,0.061855670103092786,0.945945945945946,0.963917525773196
cars_train_00395.jpg,0.22393822393822396,0.23195876288659795,0.7915057915057915,0.8505154639175257
cars_test_07208.jpg,0.0484375,0.1875,0.928125,0.925
cars_test_05408.jpg,0.03333333333333333,0.45,0.9688888888888888,0.93
cars_test_02197.jpg,0.15,0.1755485893416928,0.82125,0.7084639498432602
cars_train_00314.jpg,0.0515625,0.14791666666666667,0.9609375,0.90625
avito_4723629601.jpg,0.2359375,0.2416666666666667,0.81875,0.7444444444444445
cars_test_03828.jpg,0.026388888888888892,0.02232142857142857,0.9861111111111112,0.9933035714285714
cars_train_07116.jpg,0.10125,0.315,0.96125,0.7116666666666667
cars_test_05214.jpg,0.046875,0.09090909090909093,0.9375,0.9671717171717172
cars_test_03798.jpg,0.09132420091324199,0.07476635514018691,0.9345509893455098,0.9781931464174456
cars_test_03701.jpg,0.07708333333333334,0.1638888888888889,0.8625,0.8527777777777777
cars_train_04784.jpg,0.018421052631578942,0.03361344537815126,0.986842105263158,0.9831932773109244
cars_train_02070.jpg,0.17452830188679244,0.10555555555555557,0.8844339622641509,0.8027777777777778
avito_5307772979.jpg,0.6046875,0.5104166666666666,0.9875,0.8729166666666667
cars_train_05129.jpg,0.27044025157232704,0.2786458333333333,0.9150943396226416,0.8723958333333334
cars_test_01753.jpg,0.027379400260756196,0.503448275862069,0.7522816166883963,0.8862068965517241
cars_train_04281.jpg,0.21686746987951808,0.3026315789473684,0.7861445783132529,0.9210526315789472
cars_test_04207.jpg,0.22,0.25136612021857924,0.8733333333333333,0.8524590163934426
cars_test_05564.jpg,0.01958762886597938,0.05116279069767442,0.9896907216494846,0.972093023255814
cars_train_05420.jpg,0.2213622291021672,0.3409090909090909,0.8482972136222909,0.7070707070707071
cars_train_06109.jpg,0.0380859375,0.23828125,0.9833984375,0.8932291666666666
cars_train_06585.jpg,0.008658008658008658,0.05202312138728324,1.0,0.9421965317919077
cars_test_04550.jpg,0.06458333333333334,0.19722222222222224,0.9645833333333332,0.9361111111111112
cars_train_02537.jpg,0.13454545454545455,0.19672131147540986,0.8945454545454545,0.8579234972677595
cars_train_03058.jpg,0.06875,0.07916666666666666,0.85625,0.9645833333333332
cars_train_06553.jpg,0.04032258064516129,0.22795698924731184,0.9806451612903224,0.8903225806451613
cars_train_02759.jpg,0.09433962264150944,0.17777777777777778,0.9198113207547168,0.85
cars_train_04508.jpg,0.34,0.2933333333333333,0.8236363636363636,0.7688888888888888
cars_test_04079.jpg,0.24,0.13555555555555554,0.75125,0.9266666666666666
cars_test_02597.jpg,0.1962890625,0.359375,0.68359375,0.8033854166666666
cars_test_07997.jpg,0.054054054054054064,0.18041237113402064,0.9691119691119692,0.7319587628865979
cars_train_03480.jpg,0.162109375,0.12205882352941175,0.7880859375,0.7647058823529411
cars_test_03918.jpg,0.00625,0.012658227848101266,1.0,1.0
cars_train_02660.jpg,0.05,0.23541666666666666,0.8234375,0.8479166666666667
cars_test_01015.jpg,0.136,0.11367673179396093,0.8453333333333334,0.7424511545293073
cars_train_04514.jpg,0.10400000000000001,0.2366737739872068,0.6432,0.8443496801705757
cars_train_02865.jpg,0.04150390625,0.11067708333333333,0.96044921875,0.7454427083333334
cars_train_07029.jpg,0.0033333333333333327,0.010416666666666666,1.0,0.9895833333333334
cars_train_07199.jpg,0.1431818181818182,0.2150170648464164,0.8318181818181818,0.726962457337884
cars_train_01056.jpg,0.14210526315789473,0.2,0.911842105263158,0.8941176470588236
cars_train_03282.jpg,0.078125,0.1,0.9546875,0.94375
cars_test_01157.jpg,0.057142857142857134,0.3528089887640449,0.946218487394958,0.9280898876404494
cars_train_03304.jpg,0.22265625,0.24305555555555555,0.8115234375,0.7152777777777778
cars_train_01542.jpg,0.121875,0.12291666666666665,0.8703125,0.8375
cars_test_00575.jpg,0.0484375,0.4759259259259259,0.9411458333333332,0.9333333333333332
cars_train_04087.jpg,0.075,0.13541666666666666,0.9703125,0.9229166666666668
cars_test_04403.jpg,0.03,0.4773869346733669,0.9766666666666668,0.9597989949748744
cars_train_03393.jpg,0.05197505197505198,0.403125,0.7671517671517671,0.888125
cars_test_04487.jpg,0.09523809523809523,0.2785714285714286,0.926984126984127,0.923809523809524
cars_train_05363.jpg,0.18266666666666667,0.22439759036144574,0.8320000000000001,0.8719879518072289
cars_train_02574.jpg,0.41171875,0.3517647058823529,0.93515625,0.8141176470588235
cars_train_06643.jpg,0.165625,0.20941176470588235,0.946875,1.0
cars_test_00714.jpg,0.04666666666666667,0.10444444444444444,0.9883333333333332,0.9533333333333334
cars_train_06055.jpg,0.009375,0.13125,0.996875,0.89375
cars_train_02514.jpg,0.13,0.2283333333333333,0.968125,0.8308333333333333
cars_test_06963.jpg,0.024,0.4050632911392405,0.9640000000000001,0.8797468354430379
cars_train_03411.jpg,0.13043478260869565,0.3406593406593407,0.8913043478260869,0.7252747252747253
cars_train_07616.jpg,0.234375,0.3608736942070275,0.7475,0.7787274453941121
cars_train_06953.jpg,0.209375,0.4787812840043526,0.74453125,0.8922742110990207
cars_test_03154.jpg,0.034,0.0031746031746031746,0.972,0.9904761904761904
cars_test_00281.jpg,0.08254716981132075,0.08055555555555556,0.7924528301886793,0.8361111111111111
cars_test_03454.jpg,0.1484375,0.28958333333333336,0.884375,0.7416666666666667
cars_test_00828.jpg,0.11774193548387095,0.16707021791767554,0.8741935483870967,0.9031476997578692
cars_test_03223.jpg,0.16695957820738136,0.35211267605633795,0.7557117750439367,0.819718309859155
cars_test_02536.jpg,0.09921875,0.17857142857142858,0.83515625,0.9214285714285714
cars_test_03066.jpg,0.08645833333333333,0.2431761786600496,0.6625,0.9702233250620348
cars_train_00708.jpg,0.099609375,0.43567251461988304,0.8818359375,0.8903508771929824
cars_train_01821.jpg,0.09666666666666666,0.2388888888888889,0.8422222222222222,0.662962962962963
cars_train_01689.jpg,0.05333333333333334,0.24,0.9833333333333332,0.7022222222222222
cars_train_05586.jpg,0.09266409266409266,0.5567010309278351,0.9691119691119692,0.9793814432989691
cars_train_03170.jpg,0.03875,0.32166666666666666,0.96125,0.8666666666666667
drom_358820321.jpg,0.0,0.0,1.0,0.83
cars_test_07459.jpg,0.3616352201257861,0.2893081761006289,0.7641509433962265,0.8616352201257862
cars_train_01196.jpg,0.38333333333333336,0.4673366834170855,0.82,0.7587939698492462
cars_test_07943.jpg,0.07954545454545454,0.11616161616161615,0.9356060606060606,0.914141414141414
cars_test_06198.jpg,0.03125,0.3588621444201313,0.9625,0.8949671772428884
cars_train_03684.jpg,0.029478458049886618,0.167420814479638,0.981859410430839,0.9049773755656108
auto_fe117427ce6c183364908f2b92ea0938.jpg,0.021666666666666667,0.28,0.6666666666666666,0.8
cars_train_05562.jpg,0.01875,0.09791666666666668,0.8984375,0.93125
cars_train_01024.jpg,0.0225,0.250936329588015,0.9925,0.8951310861423221
cars_test_03832.jpg,0.1565217391304348,0.375,0.7913043478260869,0.9375
cars_test_01245.jpg,0.075,0.18333333333333326,0.93125,0.8222222222222222
cars_train_03441.jpg,0.10714285714285714,0.3520408163265306,0.9166666666666666,0.8188775510204082
cars_test_03035.jpg,0.08666666666666667,0.2594339622641509,0.9033333333333332,0.8773584905660378
cars_test_02440.jpg,0.05,0.24867724867724866,0.9533333333333334,0.8359788359788359
cars_train_02911.jpg,0.04,0.20066889632107024,0.9425,0.7884615384615384
cars_test_06248.jpg,0.18,0.4022556390977444,0.755,0.7406015037593985
cars_test_00533.jpg,0.12833333333333333,0.4033018867924528,0.8416666666666667,0.9174528301886792
cars_test_06092.jpg,0.004,0.04615384615384616,1.0,1.0
cars_train_07346.jpg,0.01625,0.21863117870722434,0.98375,0.8365019011406845
cars_train_07489.jpg,0.16875,0.4625,0.865625,0.9291666666666668
cars_test_03494.jpg,0.11068702290076336,0.06707317073170732,0.8905852417302799,0.9227642276422764
cars_test_00054.jpg,0.02316602316602316,0.1134020618556701,0.9806949806949808,0.8969072164948454
cars_train_07350.jpg,0.03636363636363636,0.12972972972972974,0.9787878787878788,0.9108108108108108
cars_test_00280.jpg,0.1234375,0.0351288056206089,0.8671875,0.97423887587822
cars_train_03703.jpg,0.043333333333333335,0.12307692307692307,0.92,0.9230769230769232
cars_train_06926.jpg,0.15267175572519084,0.16260162601626016,0.8562340966921119,0.9044715447154472
cars_train_02682.jpg,0.05111111111111112,0.2708333333333333,0.9533333333333334,0.8601190476190477
cars_train_00940.jpg,0.2725,0.4296577946768061,0.9,0.8859315589353612
cars_train_07962.jpg,0.1140625,0.45625,0.8328125,0.7729166666666667
cars_test_03275.jpg,0.05833333333333333,0.3527777777777778,0.99375,0.8388888888888889
cars_test_07066.jpg,0.15166666666666667,0.1,0.8483333333333334,0.875
